custom_label,conf,IMAGE_FILENAME,SCALE,ROI_SIZE_MM,NON_TRANSPARENT_PIXELS,AREA_MM2,species,temp,sex,replicate,split
DROSO_03_MEL_19_M,0.922559976577759,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_33_UUID_DROSO_03_MEL_19_M.jpg,0.491228070175439,3.6195,71121,4.48090081640625,MEL,19,M,3,train
DROSO_03_LUT_19_M,0.923235654830933,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_17_UUID_DROSO_03_LUT_19_M.jpg,0.449799196787149,3.952875,75721,4.77071878515625,LUT,19,M,3,train
DROSO_03_MEL_19_F,0.923640668392181,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_33_UUID_DROSO_03_MEL_19_F.jpg,0.43579766536965,4.079875,92398,5.8214349296875,MEL,19,F,3,train
DROSO_03_LUT_19_M,0.923967063426971,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_16_UUID_DROSO_03_LUT_19_M.jpg,0.469601677148847,3.7861875,68169,4.29491328515625,LUT,19,M,3,train
DROSO_03_SIM_19_M,0.924332022666931,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_24_UUID_DROSO_03_SIM_19_M.jpg,0.538461538461538,3.302,56056,3.53174696875,SIM,19,M,3,train
DROSO_03_SIM_19_M,0.924570739269257,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_23_UUID_DROSO_03_SIM_19_M.jpg,0.541062801932367,3.286125,59131,3.72548398046875,SIM,19,M,3,train
DROSO_03_SIM_19_M,0.924645245075226,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_22_UUID_DROSO_03_SIM_19_M.jpg,0.510250569476082,3.4845625,64419,4.05864863671875,SIM,19,M,3,train
DROSO_03_MEL_19_M,0.925005555152893,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_32_UUID_DROSO_03_MEL_19_M.jpg,0.459016393442623,3.8735,77730,4.8972936328125,MEL,19,M,3,train
DROSO_03_EQU_19_M,0.925361692905426,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_right_CROPNUMBER_11_UUID_DROSO_03_EQU_19_M.jpg,0.533333333333333,3.33375,59159,3.72724808984375,EQU,19,M,3,train
DROSO_03_LUT_19_F,0.926091194152832,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_23_UUID_DROSO_03_LUT_19_F.jpg,0.379661016949153,4.683125,93063,5.86333252734375,LUT,19,F,3,train
DROSO_03_EQU_19_F,0.92633056640625,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_left_CROPNUMBER_6_UUID_DROSO_03_EQU_19_F.jpg,0.553086419753086,3.2146875,58287,3.67230868359375,EQU,19,F,3,train
DROSO_03_MEL_19_F,0.926338791847229,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_32_UUID_DROSO_03_MEL_19_F.jpg,0.459016393442623,3.8735,86459,5.44725473046875,MEL,19,F,3,train
DROSO_03_MEL_19_M,0.926387369632721,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_31_UUID_DROSO_03_MEL_19_M.jpg,0.523364485981308,3.39725,68549,4.31885476953125,MEL,19,M,3,train
DROSO_03_MEL_19_M,0.926848471164703,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_30_UUID_DROSO_03_MEL_19_M.jpg,0.468619246861925,3.794125,76247,4.80385883984375,MEL,19,M,3,train
DROSO_03_VIR_19_M,0.92722100019455,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_right_CROPNUMBER_7_UUID_DROSO_03_VIR_19_M.jpg,0.378378378378378,4.699,129033,8.12958303515625,VIR,19,M,3,train
DROSO_03_MEL_19_F,0.927276611328125,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_31_UUID_DROSO_03_MEL_19_F.jpg,0.438356164383562,4.0560625,84540,5.326350234375,MEL,19,F,3,train
DROSO_03_MEL_19_M,0.92792809009552,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_29_UUID_DROSO_03_MEL_19_M.jpg,0.567088607594937,3.1353125,73461,4.62832995703125,MEL,19,M,3,train
DROSO_03_MEL_19_M,0.92814838886261,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_28_UUID_DROSO_03_MEL_19_M.jpg,0.468619246861925,3.794125,73182,4.6107518671875,MEL,19,M,3,train
DROSO_03_VIR_19_M,0.928179740905762,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_right_CROPNUMBER_6_UUID_DROSO_03_VIR_19_M.jpg,0.347286821705426,5.1196875,131355,8.27587810546875,VIR,19,M,3,train
DROSO_03_MEL_19_M,0.928427219390869,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_27_UUID_DROSO_03_MEL_19_M.jpg,0.4880174291939,3.6433125,76750,4.8355498046875,MEL,19,M,3,train
DROSO_03_SIM_19_M,0.928632020950317,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_21_UUID_DROSO_03_SIM_19_M.jpg,0.524590163934426,3.3893125,63295,3.98783224609375,SIM,19,M,3,train
DROSO_03_LUT_19_M,0.928757548332214,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_15_UUID_DROSO_03_LUT_19_M.jpg,0.484848484848485,3.667125,67346,4.2430610703125,LUT,19,M,3,train
DROSO_03_MEL_19_M,0.928951740264893,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_26_UUID_DROSO_03_MEL_19_M.jpg,0.568527918781726,3.127375,71197,4.48568911328125,MEL,19,M,3,train
DROSO_03_SIM_19_M,0.928954005241394,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_20_UUID_DROSO_03_SIM_19_M.jpg,0.372093023255814,4.778375,98511,6.20657780859375,SIM,19,M,3,train
DROSO_03_LUT_19_M,0.929023146629334,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_14_UUID_DROSO_03_LUT_19_M.jpg,0.455284552845528,3.90525,77020,4.852560859375,LUT,19,M,3,train
DROSO_03_MEL_19_M,0.929055154323578,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_25_UUID_DROSO_03_MEL_19_M.jpg,0.459016393442623,3.8735,77952,4.9112805,MEL,19,M,3,train
DROSO_03_VIR_19_F,0.929147660732269,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_11_UUID_DROSO_03_VIR_19_F.jpg,0.361290322580645,4.92125,116472,7.33819096875,VIR,19,F,3,train
DROSO_03_VIR_19_M,0.929276704788208,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_right_CROPNUMBER_5_UUID_DROSO_03_VIR_19_M.jpg,0.367213114754098,4.841875,107931,6.80007460546875,VIR,19,M,3,train
DROSO_03_MEL_19_M,0.92933189868927,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_24_UUID_DROSO_03_MEL_19_M.jpg,0.491228070175439,3.6195,75544,4.75956709375,MEL,19,M,3,train
DROSO_03_LUT_19_M,0.92971920967102,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_13_UUID_DROSO_03_LUT_19_M.jpg,0.440944881889764,4.03225,85904,5.4122875625,LUT,19,M,3,train
DROSO_03_EQU_19_M,0.929977774620056,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_right_CROPNUMBER_10_UUID_DROSO_03_EQU_19_M.jpg,0.505643340857788,3.5163125,67615,4.26000912109375,EQU,19,M,3,train
DROSO_03_SIM_19_M,0.930383145809174,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_19_UUID_DROSO_03_SIM_19_M.jpg,0.538461538461538,3.302,68964,4.345001390625,SIM,19,M,3,train
DROSO_03_LUT_19_M,0.930386960506439,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_12_UUID_DROSO_03_LUT_19_M.jpg,0.442687747035573,4.016375,102626,6.4658388828125,LUT,19,M,3,train
DROSO_03_MEL_19_M,0.930740118026733,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_23_UUID_DROSO_03_MEL_19_M.jpg,0.504504504504505,3.52425,75576,4.76158321875,MEL,19,M,3,train
DROSO_03_VIR_19_M,0.930997610092163,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_right_CROPNUMBER_4_UUID_DROSO_03_VIR_19_M.jpg,0.357827476038339,4.968875,111054,6.9968358046875,VIR,19,M,3,train
DROSO_03_MEL_19_F,0.931324362754822,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_30_UUID_DROSO_03_MEL_19_F.jpg,0.4375,4.064,89153,5.61698725390625,MEL,19,F,3,train
DROSO_03_MEL_19_M,0.931626796722412,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_22_UUID_DROSO_03_MEL_19_M.jpg,0.587926509186352,3.0241875,73688,4.64263184375,MEL,19,M,3,train
DROSO_03_LUT_19_F,0.931859254837036,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_22_UUID_DROSO_03_LUT_19_F.jpg,0.440944881889764,4.03225,100193,6.31255037890625,LUT,19,F,3,train
DROSO_03_SIM_19_M,0.931924343109131,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_18_UUID_DROSO_03_SIM_19_M.jpg,0.605405405405405,2.936875,64101,4.03861339453125,SIM,19,M,3,train
DROSO_03_MEL_19_M,0.931975483894348,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_21_UUID_DROSO_03_MEL_19_M.jpg,0.420262664165103,4.2306875,83082,5.2344905390625,MEL,19,M,3,train
DROSO_03_LUT_19_F,0.932117998600006,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_21_UUID_DROSO_03_LUT_19_F.jpg,0.471578947368421,3.7703125,81378,5.1271318828125,LUT,19,F,3,train
DROSO_03_SIM_19_F,0.932171046733856,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_left_CROPNUMBER_14_UUID_DROSO_03_SIM_19_F.jpg,0.470588235294118,3.77825,68142,4.2932121796875,SIM,19,F,3,train
DROSO_03_MEL_19_M,0.932214140892029,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_20_UUID_DROSO_03_MEL_19_M.jpg,0.398576512455516,4.460875,104713,6.59732803515625,MEL,19,M,3,train
DROSO_03_SIM_19_M,0.932325422763824,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_17_UUID_DROSO_03_SIM_19_M.jpg,0.542372881355932,3.2781875,70037,4.41260458203125,SIM,19,M,3,train
DROSO_03_MEL_19_F,0.932588636875153,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_29_UUID_DROSO_03_MEL_19_F.jpg,0.4282982791587,4.1513125,91097,5.73946684765625,MEL,19,F,3,train
DROSO_03_LUT_19_M,0.932637929916382,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_11_UUID_DROSO_03_LUT_19_M.jpg,0.469601677148847,3.7861875,63279,3.98682418359375,LUT,19,M,3,train
DROSO_03_MEL_19_F,0.932742416858673,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_28_UUID_DROSO_03_MEL_19_F.jpg,0.476595744680851,3.730625,95119,5.99286855859375,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.932801246643066,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_27_UUID_DROSO_03_MEL_19_F.jpg,0.453441295546559,3.921125,92542,5.8305074921875,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.932824790477753,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_26_UUID_DROSO_03_MEL_19_F.jpg,0.451612903225806,3.937,99204,6.250239515625,MEL,19,F,3,train
DROSO_03_LUT_19_F,0.933029592037201,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_20_UUID_DROSO_03_LUT_19_F.jpg,0.405063291139241,4.3894375,103425,6.51617900390625,LUT,19,F,3,train
DROSO_03_MEL_19_F,0.933044791221619,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_25_UUID_DROSO_03_MEL_19_F.jpg,0.44181459566075,4.0243125,85053,5.35867123828125,MEL,19,F,3,train
DROSO_03_MEL_19_M,0.933117210865021,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_19_UUID_DROSO_03_MEL_19_M.jpg,0.565656565656566,3.14325,73742,4.6460340546875,MEL,19,M,3,train
DROSO_03_SIM_19_M,0.933294713497162,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_16_UUID_DROSO_03_SIM_19_M.jpg,0.545012165450122,3.2623125,62330,3.9270334765625,SIM,19,M,3,train
DROSO_03_SIM_19_M,0.933346569538117,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_15_UUID_DROSO_03_SIM_19_M.jpg,0.514942528735632,3.4528125,67867,4.27588610546875,SIM,19,M,3,train
DROSO_03_EQU_19_M,0.933394432067871,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_right_CROPNUMBER_9_UUID_DROSO_03_EQU_19_M.jpg,0.529550827423168,3.3575625,65788,4.144900984375,EQU,19,M,3,train
DROSO_03_MEL_19_F,0.933513045310974,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_24_UUID_DROSO_03_MEL_19_F.jpg,0.471578947368421,3.7703125,81125,5.11119189453125,MEL,19,F,3,train
DROSO_03_EQU_19_M,0.933621406555176,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_right_CROPNUMBER_8_UUID_DROSO_03_EQU_19_M.jpg,0.538461538461538,3.302,64518,4.0648860234375,EQU,19,M,3,train
DROSO_03_SIM_19_M,0.933626890182495,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_14_UUID_DROSO_03_SIM_19_M.jpg,0.511415525114155,3.476625,88311,5.56393796484375,SIM,19,M,3,train
DROSO_03_MEL_19_M,0.933630168437958,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_18_UUID_DROSO_03_MEL_19_M.jpg,0.513761467889908,3.46075,76175,4.79932255859375,MEL,19,M,3,train
DROSO_03_SIM_19_M,0.933688104152679,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_13_UUID_DROSO_03_SIM_19_M.jpg,0.557213930348259,3.190875,65319,4.11535215234375,SIM,19,M,3,train
DROSO_03_VIR_19_F,0.933723449707031,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_10_UUID_DROSO_03_VIR_19_F.jpg,0.356120826709062,4.9926875,111497,7.02474653515625,VIR,19,F,3,train
DROSO_03_MEL_19_M,0.933756947517395,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_17_UUID_DROSO_03_MEL_19_M.jpg,0.495575221238938,3.58775,74143,4.67129862109375,MEL,19,M,3,train
DROSO_03_SIM_19_M,0.933790624141693,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_12_UUID_DROSO_03_SIM_19_M.jpg,0.511415525114155,3.476625,68170,4.2949762890625,SIM,19,M,3,train
DROSO_03_SIM_19_M,0.933827698230743,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_11_UUID_DROSO_03_SIM_19_M.jpg,0.41635687732342,4.270375,88469,5.57389258203125,SIM,19,M,3,train
DROSO_03_MEL_19_F,0.934069871902466,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_23_UUID_DROSO_03_MEL_19_F.jpg,0.372093023255814,4.778375,106109,6.68528148828125,MEL,19,F,3,train
DROSO_03_SIM_19_F,0.934122622013092,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_left_CROPNUMBER_13_UUID_DROSO_03_SIM_19_F.jpg,0.463768115942029,3.8338125,87584,5.518134125,SIM,19,F,3,train
DROSO_03_MEL_19_F,0.934235692024231,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_22_UUID_DROSO_03_MEL_19_F.jpg,0.436647173489279,4.0719375,91210,5.7465862890625,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.934395432472229,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_21_UUID_DROSO_03_MEL_19_F.jpg,0.429942418426104,4.1354375,106622,6.7176024921875,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.934446454048157,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_20_UUID_DROSO_03_MEL_19_F.jpg,0.454361054766734,3.9131875,85861,5.40957839453125,MEL,19,F,3,train
DROSO_03_VIR_19_F,0.934471309185028,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_9_UUID_DROSO_03_VIR_19_F.jpg,0.400715563506261,4.4370625,89866,5.6619090390625,VIR,19,F,3,train
DROSO_03_VIR_19_F,0.934498071670532,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_8_UUID_DROSO_03_VIR_19_F.jpg,0.367816091954023,4.8339375,113179,7.13071910546875,VIR,19,F,3,train
DROSO_03_SIM_19_M,0.934597194194794,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_10_UUID_DROSO_03_SIM_19_M.jpg,0.572890025575448,3.1035625,65986,4.1573757578125,SIM,19,M,3,train
DROSO_03_VIR_19_F,0.934786140918732,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_7_UUID_DROSO_03_VIR_19_F.jpg,0.351097178683386,5.064125,137681,8.67444081640625,VIR,19,F,3,train
DROSO_03_SIM_19_M,0.934796631336212,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_9_UUID_DROSO_03_SIM_19_M.jpg,0.469601677148847,3.7861875,76950,4.8481505859375,SIM,19,M,3,train
DROSO_03_LUT_19_M,0.934812068939209,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_10_UUID_DROSO_03_LUT_19_M.jpg,0.44181459566075,4.0243125,86534,5.4519800234375,LUT,19,M,3,train
DROSO_03_LUT_19_F,0.934913873672485,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_19_UUID_DROSO_03_LUT_19_F.jpg,0.392982456140351,4.524375,120381,7.58447323828125,LUT,19,F,3,train
DROSO_03_LUT_19_F,0.935070812702179,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_18_UUID_DROSO_03_LUT_19_F.jpg,0.48068669527897,3.698875,103096,6.49545071875,LUT,19,F,3,train
DROSO_03_MEL_19_M,0.935098528862,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_16_UUID_DROSO_03_MEL_19_M.jpg,0.48695652173913,3.65125,76440,4.81601859375,MEL,19,M,3,train
DROSO_03_MEL_19_M,0.935213387012482,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_15_UUID_DROSO_03_MEL_19_M.jpg,0.613698630136986,2.8971875,66554,4.1931619765625,MEL,19,M,3,train
DROSO_03_MEL_19_M,0.93523895740509,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_14_UUID_DROSO_03_MEL_19_M.jpg,0.517321016166282,3.4369375,78723,4.95985651171875,MEL,19,M,3,train
DROSO_03_MEL_19_F,0.935323536396027,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_19_UUID_DROSO_03_MEL_19_F.jpg,0.4796573875803,3.7068125,93193,5.87152303515625,MEL,19,F,3,train
DROSO_03_VIR_19_F,0.93536376953125,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_6_UUID_DROSO_03_VIR_19_F.jpg,0.432432432432432,4.111625,105390,6.6399816796875,VIR,19,F,3,train
DROSO_03_LUT_19_M,0.935541450977325,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_9_UUID_DROSO_03_LUT_19_M.jpg,0.391608391608392,4.54025,76935,4.84720552734375,LUT,19,M,3,train
DROSO_03_EQU_19_F,0.935649633407593,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_left_CROPNUMBER_5_UUID_DROSO_03_EQU_19_F.jpg,0.493392070484582,3.603625,88523,5.57729479296875,EQU,19,F,3,train
DROSO_03_SIM_19_F,0.935694396495819,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_left_CROPNUMBER_12_UUID_DROSO_03_SIM_19_F.jpg,0.502242152466368,3.540125,81367,5.12643883984375,SIM,19,F,3,train
DROSO_03_EQU_19_M,0.935717701911926,00_data/02_resized/crops/crop_2026-01-14_09-51-39.top_right_CROPNUMBER_7_UUID_DROSO_03_EQU_19_M.jpg,0.549019607843137,3.2385,66939,4.21741848046875,EQU,19,M,3,train
DROSO_03_LUT_19_M,0.935826539993286,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_8_UUID_DROSO_03_LUT_19_M.jpg,0.463768115942029,3.8338125,81828,5.155483640625,LUT,19,M,3,train
DROSO_03_LUT_19_M,0.935867071151733,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_7_UUID_DROSO_03_LUT_19_M.jpg,0.442687747035573,4.016375,96838,6.1011722734375,LUT,19,M,3,train
DROSO_03_SIM_19_F,0.936026871204376,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_left_CROPNUMBER_11_UUID_DROSO_03_SIM_19_F.jpg,0.495575221238938,3.58775,75138,4.7339875078125,SIM,19,F,3,train
DROSO_03_MEL_19_F,0.936073541641235,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_18_UUID_DROSO_03_MEL_19_F.jpg,0.446215139442231,3.984625,86080,5.42337625,MEL,19,F,3,train
DROSO_03_LUT_19_M,0.936138212680817,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_6_UUID_DROSO_03_LUT_19_M.jpg,0.467640918580376,3.8020625,92624,5.8356738125,LUT,19,M,3,train
DROSO_03_VIR_19_F,0.936149299144745,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_5_UUID_DROSO_03_VIR_19_F.jpg,0.369028006589786,4.8180625,132795,8.36660373046875,VIR,19,F,3,train
DROSO_03_MEL_19_F,0.93632984161377,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_17_UUID_DROSO_03_MEL_19_F.jpg,0.444444444444444,4.0005,111652,7.034512140625,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.936427116394043,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_16_UUID_DROSO_03_MEL_19_F.jpg,0.426666666666667,4.1671875,77777,4.90025481640625,MEL,19,F,3,train
DROSO_03_LUT_19_F,0.936534643173218,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_17_UUID_DROSO_03_LUT_19_F.jpg,0.338880484114977,5.2466875,125920,7.933451875,LUT,19,F,3,train
DROSO_03_MEL_19_M,0.936538815498352,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_13_UUID_DROSO_03_MEL_19_M.jpg,0.575835475578406,3.0876875,72467,4.56570407421875,MEL,19,M,3,train
DROSO_03_MEL_19_F,0.936586141586304,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_15_UUID_DROSO_03_MEL_19_F.jpg,0.405063291139241,4.3894375,106507,6.71035704296875,MEL,19,F,3,train
DROSO_03_MEL_19_M,0.936611354351044,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_12_UUID_DROSO_03_MEL_19_M.jpg,0.574358974358974,3.095625,70253,4.42621342578125,MEL,19,M,3,train
DROSO_03_VIR_19_F,0.936712384223938,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_4_UUID_DROSO_03_VIR_19_F.jpg,0.402154398563734,4.4211875,117608,7.40976340625,VIR,19,F,3,train
DROSO_03_MEL_19_F,0.936854660511017,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_14_UUID_DROSO_03_MEL_19_F.jpg,0.451612903225806,3.937,85798,5.4056091484375,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.936936616897583,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_13_UUID_DROSO_03_MEL_19_F.jpg,0.467640918580376,3.8020625,94490,5.9532391015625,MEL,19,F,3,train
DROSO_03_MEL_19_M,0.937020838260651,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_right_CROPNUMBER_11_UUID_DROSO_03_MEL_19_M.jpg,0.527058823529412,3.3734375,72137,4.54491278515625,MEL,19,M,3,train
DROSO_03_MEL_19_F,0.937123000621796,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_12_UUID_DROSO_03_MEL_19_F.jpg,0.459016393442623,3.8735,101346,6.3851938828125,MEL,19,F,3,train
DROSO_03_SIM_19_M,0.937479019165039,00_data/02_resized/crops/crop_2026-01-13_15-52-35.top_right_CROPNUMBER_8_UUID_DROSO_03_SIM_19_M.jpg,0.55860349127182,3.1829375,70539,4.44423254296875,SIM,19,M,3,train
DROSO_03_MEL_19_F,0.937496066093445,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_11_UUID_DROSO_03_MEL_19_F.jpg,0.440944881889764,4.03225,94653,5.96350873828125,MEL,19,F,3,train
DROSO_03_LUT_19_F,0.937514960765839,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_16_UUID_DROSO_03_LUT_19_F.jpg,0.389565217391304,4.5640625,135189,8.51743508203125,LUT,19,F,3,train
DROSO_03_LUT_19_M,0.937516391277313,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_right_CROPNUMBER_5_UUID_DROSO_03_LUT_19_M.jpg,0.448897795591182,3.9608125,73333,4.62026545703125,LUT,19,M,3,train
DROSO_03_LUT_19_F,0.937539339065552,00_data/02_resized/crops/crop_2026-01-14_09-21-13.top_left_CROPNUMBER_15_UUID_DROSO_03_LUT_19_F.jpg,0.375838926174497,4.73075,116398,7.3335286796875,LUT,19,F,3,train
DROSO_03_MEL_19_F,0.937557399272919,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_10_UUID_DROSO_03_MEL_19_F.jpg,0.48695652173913,3.65125,89308,5.626752859375,MEL,19,F,3,train
DROSO_03_MEL_19_F,0.937874138355255,00_data/02_resized/crops/crop_2026-01-13_16-22-42.top_left_CROPNUMBER_9_UUID_DROSO_03_MEL_19_F.jpg,0.448,3.96875,90541,5.70443667578125,MEL,19,F,3,train
DROSO_03_VIR_19_F,0.937892079353332,00_data/02_resized/crops/crop_2026-01-14_10-20-10.top_left_CROPNUMBER_3_UUID_DROSO_03_VIR_19_F.jpg,0.372712146422629,4.7704375,106269,6.69536211328125,VIR,19,F,3,train
